resume_seq,reg_date,updated_date,degree,graduate_date,hope_salary,last_salary,text_keyword,job_code_seq1,job_code_seq2,job_code_seq3,career_month,career_job_code
U05565,2007-10-11,2020-09-20,4,2003,0.0,4500.0,매장영업관리;상품기획;영업,재료·화학·섬유·의복,,,134,섬유;봉제;가방;의류
U05548,2017-06-10,2020-08-22,4,2002,0.0,0.0,의류;생산관리;의류;바이어관리;바이어발굴;바이어상담;해외영업;중국무역;해외사업;해외지사,재료·화학·섬유·의복,,,156,섬유;봉제;가방;의류
U03930,2018-09-25,2020-12-26,3,2000,2100.0,2300.0,고객관리;매장관리;백화점영업;판매영업;중국영업;의류판매;판매;판매관리;판매영업;매장관리,영업·판매·TM,,,36,도소매;유통;무역
U04976,2019-10-04,2020-01-23,4,2006,0.0,0.0,캐쥬얼디자이너,재료·화학·섬유·의복,,,92,섬유;봉제;가방;의류
U06656,2019-08-14,2020-11-24,4,2012,3700.0,3500.0,영캐쥬얼디자이너;여성복디자이너,재료·화학·섬유·의복,,,93,섬유;봉제;가방;의류
U08383,2018-04-28,2020-01-26,4,2016,0.0,0.0,MD;상품기획;생산MD,재료·화학·섬유·의복,,,25,섬유;봉제;가방;의류
U03227,2016-12-21,2020-07-27,4,2016,4100.0,3300.0,여성복디자이너;캐쥬얼;여성복;디자이너,재료·화학·섬유·의복,,,77,섬유;봉제;가방;의류
U07006,2016-04-28,2020-08-23,5,1997,0.0,4300.0,상품기획,재료·화학·섬유·의복,,,108,섬유;봉제;가방;의류
U05362,2020-09-14,2020-10-07,2,0,3700.0,3100.0,영업;의류;아동;아동복;할인점;백화점;대리점,재료·화학·섬유·의복,,,108,도소매;유통;무역
U05796,2018-11-10,2020-07-20,5,2002,0.0,0.0,여성복디자인;모피디자인;특종디자인;수입바잉,재료·화학·섬유·의복,,,102,섬유;봉제;가방;의류
U04909,2018-03-21,2020-01-09,4,2017,0.0,0.0,여성복디자이너;캐주얼웨어디자이너;컬러리스트,재료·화학·섬유·의복,,,0,
U07952,2014-08-07,2020-02-10,4,2014,0.0,0.0,의상디자인;아웃도어;골프웨어,재료·화학·섬유·의복,,,54,디자인;CAD;설계
U04834,2020-03-26,2020-04-06,4,2013,0.0,0.0,MD,재료·화학·섬유·의복,,,0,
U02958,2020-11-03,2020-12-06,4,0,2700.0,2700.0,마케팅;업무제휴;광고관리;기술영업;솔루션영업;기술영업;거래처관리;국내영업;기술영업;매장관리;백화점영업;레저관광,경영·기획·회계·사무,영업·판매·TM,전문·교육·자격,144,출판;인쇄;편집;영상
U08261,2017-12-21,2020-12-07,4,2006,2900.0,2900.0,남성복MD디자이너,재료·화학·섬유·의복,,,42,섬유;봉제;가방;의류
U04352,2016-02-02,2020-12-19,4,2006,0.0,5250.0,의류브랜드영업;영업관리;매장관리,재료·화학·섬유·의복,,,132,섬유;봉제;가방;의류
U03789,2019-11-03,2020-12-31,3,0,3700.0,3700.0,브랜드메니저;광고;홍보;프로모션;마케팅전략;온라인;RETAIL;PPL,재료·화학·섬유·의복,,,74,도소매;유통;무역
U04566,2020-06-22,2020-06-22,2,2013,3100.0,2700.0,VMD,재료·화학·섬유·의복,,,42,도소매;유통;무역
U03953,2019-02-16,2020-12-30,4,2009,0.0,0.0,의상디자인;디자인,재료·화학·섬유·의복,,,60,디자인;CAD;설계
U03888,2018-10-11,2020-07-30,4,1978,0.0,7500.0,해외시장개척;해외사업;해외영업;해외지사;경영관리;정밀광학;레저관광;호텔;바이어발굴;바이어관리;바이어상담,경영·기획·회계·사무,재료·화학·섬유·의복,영업·판매·TM,395,도소매;유통;무역
U06382,2020-03-05,2020-06-16,4,1999,0.0,6750.0,신규브랜드런칭;상품기획;영업MD;머천다이저;매장영업관리;상품MD,재료·화학·섬유·의복,,,152,도소매;유통;무역
U04697,2016-07-02,2020-10-05,4,2007,2900.0,2900.0,우븐;스포츠웨어;의류;캐주얼;잡화;남성복디자인;데님디자인;우븐디자인;여성복디자인;패션디자인,재료·화학·섬유·의복,,,26,섬유;봉제;가방;의류
U03533,2017-10-22,2020-01-10,4,2011,3900.0,3500.0,매장영업관리,재료·화학·섬유·의복,,,72,생활용품;화장품;완구
U07540,2011-11-21,2020-07-29,4,2014,3500.0,0.0,패션MD,재료·화학·섬유·의복,,,65,섬유;봉제;가방;의류
U07752,2013-01-04,2020-01-14,4,2013,4100.0,3500.0,기획MD,재료·화학·섬유·의복,,,93,섬유;봉제;가방;의류
U00753,2017-09-26,2020-04-15,4,2003,0.0,3300.0,경력디자이너,재료·화학·섬유·의복,,,77,섬유;봉제;가방;의류
U04420,2020-03-05,2020-03-18,5,2000,3300.0,2500.0,수입바잉MD;상품기획MD;머천다이저,재료·화학·섬유·의복,,,72,섬유;봉제;가방;의류
U05733,2020-04-11,2020-06-12,4,2001,0.0,0.0,매장영업;매장개설;시장조사,재료·화학·섬유·의복,,,146,섬유;봉제;가방;의류
U01478,2015-09-24,2020-08-04,4,2004,0.0,5250.0,골프웨어;바잉;MD;영업;무역;일본어,재료·화학·섬유·의복,,,138,도소매;유통;무역
U08473,2013-05-05,2020-09-20,4,2011,0.0,5250.0,상품MD;기획;영업MD;영업전략;온라인,재료·화학·섬유·의복,,,120,섬유;봉제;가방;의류
U04585,2020-03-19,2020-03-19,4,2009,0.0,3100.0,상품기획;영업관리,재료·화학·섬유·의복,,,52,도소매;유통;무역
U01462,2014-06-07,2020-01-14,4,2004,0.0,0.0,생산MD;의류MD;생산생산관리,재료·화학·섬유·의복,,,73,섬유;봉제;가방;의류
U07207,2020-05-20,2020-06-16,2,2004,3900.0,3700.0,의류;패션영업,재료·화학·섬유·의복,,,107,섬유;봉제;가방;의류
U06686,2020-06-20,2020-11-20,4,2015,0.0,0.0,영어;해외마케팅;기획MD;영업MD;해외영업;패션;MD;마케팅,재료·화학·섬유·의복,,,0,섬유;봉제;가방;의류
U05484,2020-03-09,2020-04-09,4,2008,0.0,0.0,캐주얼디자이너,디자인,,,18,디자인;CAD;설계
U08305,2020-06-24,2020-08-25,4,2009,0.0,0.0,머천다이저;상품기획;영업관리;디스플레이,재료·화학·섬유·의복,,,0,
U02653,2015-05-26,2020-09-01,5,2003,0.0,3100.0,상품기획디자이너;패션홍보마케팅;무대의상디자이너,재료·화학·섬유·의복,,,84,학교;학원;직원훈련(교육서비스)
U07784,2020-06-09,2020-06-10,3,2014,0.0,0.0,MD,재료·화학·섬유·의복,,,0,기타 서비스
U03517,2020-08-12,2020-08-12,4,2006,3700.0,3700.0,상품기획;영업기획;행사기획;디스플레이;MD;VMD;의류디자인;패키지디자인,재료·화학·섬유·의복,,,69,기타 제조
U00985,2020-02-27,2020-04-12,4,2014,0.0,0.0,상품기확;머천다이저;영업MD,재료·화학·섬유·의복,,,0,
U06261,2020-08-16,2020-12-03,4,2002,0.0,8500.0,스타일디자이너,재료·화학·섬유·의복,,,132,섬유;봉제;가방;의류
U05241,2020-03-11,2020-10-03,4,2012,0.0,0.0,디스플레이;피팅모델;디자이너;여성복;코디네이터;스타일리스트,재료·화학·섬유·의복,,,0,
U02549,2012-03-06,2020-03-08,4,2006,3900.0,0.0,의상디자인;소재디자인;니트디자인,재료·화학·섬유·의복,,,132,섬유;봉제;가방;의류
U01856,2014-08-28,2020-02-26,4,2007,0.0,0.0,의상의류디자이너,재료·화학·섬유·의복,,,157,섬유;봉제;가방;의류
U03706,2019-08-05,2020-09-19,4,0,0.0,0.0,머천다이저;상품기획;디스플레이,재료·화학·섬유·의복,,,0,
U05586,2011-08-13,2020-05-20,4,1998,6750.0,6250.0,영업;해외영업;영어;섬유;원단;의류;경력;FABRIC;WOVEN;KNIT,경영·기획·회계·사무,재료·화학·섬유·의복,영업·판매·TM,187,섬유;봉제;가방;의류
U02282,2017-06-14,2020-11-10,4,2001,2900.0,9500.0,4대보험;사무;복리후생;문서작성;총무,경영·기획·회계·사무,,,29,병원;제약;사회복지
U07132,2012-01-15,2020-04-09,4,2008,4700.0,4500.0,매장영업백화점로드숍할인점;영업MD,재료·화학·섬유·의복,,,140,섬유;봉제;가방;의류
U07428,2020-01-11,2020-02-08,4,2016,0.0,0.0,상품기획;MD;마케팅,재료·화학·섬유·의복,,,17,섬유;봉제;가방;의류
U04113,2013-12-23,2020-10-01,4,2007,2900.0,2900.0,영업지원;영업관리;SALESADMIN;무역사무;무역실무,경영·기획·회계·사무,영업·판매·TM,,72,부동산;임대업
U00976,2016-04-06,2020-07-10,4,2010,4100.0,3300.0,백화점영업;영업MD;매장관리;매출관리;상품배분;상품RT;상품분석,재료·화학·섬유·의복,,,81,섬유;봉제;가방;의류
U03924,2012-02-12,2020-01-18,4,2003,0.0,3900.0,영업및대리점개설;매장관리,재료·화학·섬유·의복,,,144,섬유;봉제;가방;의류
U03277,2020-02-10,2020-02-10,4,2011,0.0,3700.0,영업MD;기획;관리,재료·화학·섬유·의복,,,107,영화;방송;공연;문화;스포츠
U08355,2017-10-29,2020-01-23,4,2010,0.0,2300.0,상품기획,재료·화학·섬유·의복,,,26,섬유;봉제;가방;의류
U06521,2020-10-01,2020-10-01,4,2004,4700.0,4500.0,여성의류,재료·화학·섬유·의복,,,94,섬유;봉제;가방;의류
U03249,2016-06-01,2020-10-18,4,2002,3700.0,3700.0,백화점영업;매장관리;영업기획,재료·화학·섬유·의복,,,132,도소매;유통;무역
U02943,2020-04-01,2020-04-29,4,2008,3900.0,3500.0,여성복우븐디자이너,재료·화학·섬유·의복,,,72,섬유;봉제;가방;의류
U08438,2015-09-29,2020-01-24,4,2008,0.0,2300.0,패션기획,재료·화학·섬유·의복,,,50,도소매;유통;무역
U01318,2020-03-27,2020-04-08,5,2003,3300.0,3300.0,악세사리;잡화;수출입;해외영업;상품기획;MD,재료·화학·섬유·의복,,,8,학교;학원;직원훈련(교육서비스)
U08301,2014-03-14,2020-01-07,4,2004,0.0,0.0,패션디자이너,재료·화학·섬유·의복,,,65,섬유;봉제;가방;의류
U00917,2019-07-01,2020-02-29,4,2012,2300.0,2300.0,MD,재료·화학·섬유·의복,,,37,섬유;봉제;가방;의류
U08378,2020-02-18,2020-03-21,4,2015,0.0,0.0,디자이너;패션디자이너;패션디자인,재료·화학·섬유·의복,,,0,
U01824,2019-02-18,2020-04-14,4,2011,0.0,0.0,상품기획,재료·화학·섬유·의복,,,25,디자인;CAD;설계
U01308,2012-11-08,2020-01-31,4,1997,0.0,3900.0,,재료·화학·섬유·의복,,,144,섬유;봉제;가방;의류
U05320,2020-01-21,2020-06-02,4,2009,0.0,1700.0,디자이너,디자인,,,24,도소매;유통;무역
U02739,2020-12-27,2020-12-30,4,0,0.0,0.0,한글;워드;엑셀;파워포인트;섬유;소재개발;의류;스포츠웨어;남성복;영업지원;영업관리;백화점영업;국내영업;VMD;남성복디자인;소재디자인;디스플레이;사무보조;캐주얼,경영·기획·회계·사무,재료·화학·섬유·의복,영업·판매·TM,0,섬유;봉제;가방;의류
U01608,2020-09-30,2020-12-19,5,2005,3300.0,3100.0,아웃도어;골프웨어,재료·화학·섬유·의복,,,96,섬유;봉제;가방;의류
U07643,2015-12-31,2020-01-09,3,2012,0.0,1900.0,의상디자이너;패션디다이너;여성복,재료·화학·섬유·의복,,,34,섬유;봉제;가방;의류
U06036,2020-11-14,2020-11-14,3,2013,2100.0,2100.0,남성복디자이너;캐주얼디자이너,재료·화학·섬유·의복,,,19,디자인;CAD;설계
U00107,2020-02-25,2020-11-13,4,2012,0.0,3300.0,패션MD;기획MD;바잉MD,재료·화학·섬유·의복,,,39,섬유;봉제;가방;의류
U05455,2020-06-30,2020-09-15,5,2000,0.0,0.0,이탈리아경력패션디자이너,재료·화학·섬유·의복,,,84,섬유;봉제;가방;의류
U04139,2018-10-23,2020-11-08,4,2014,0.0,0.0,남성복;여성복;캐주얼;아웃도어;의류;영업;영업관리;MD;마케팅;경영,재료·화학·섬유·의복,,,54,쇼핑몰;전자상거래;경매
U05139,2019-10-28,2020-04-14,4,2006,5750.0,5750.0,영업MD,재료·화학·섬유·의복,,,132,건설;토목;건축
U04455,2009-11-20,2020-12-06,5,1998,6250.0,6250.0,매장영업관리,재료·화학·섬유·의복,,,165,도소매;유통;무역
U06853,2019-02-07,2020-10-22,4,2009,0.0,3300.0,영업팀,재료·화학·섬유·의복,,,84,섬유;봉제;가방;의류
U02328,2019-02-15,2020-10-05,4,2009,0.0,2300.0,매장영업관리;MD;남성복;아웃도어,재료·화학·섬유·의복,,,39,섬유;봉제;가방;의류
U02661,2020-02-02,2020-02-02,4,2002,0.0,3700.0,머천다이저;상품기획;MD;생산관리;영업,재료·화학·섬유·의복,,,135,섬유;봉제;가방;의류
U01052,2018-12-31,2020-09-28,4,2015,0.0,2700.0,MD;상품기획MD;데님디자이너;데님MD;캐주얼MD;수입바잉;바잉MD;머천다이저,재료·화학·섬유·의복,,,36,섬유;봉제;가방;의류
U04530,2020-03-28,2020-06-07,4,2013,0.0,0.0,여성복디자이너;스타일리스트;아웃도어디자이너;캐주얼디자이너;악세사리디자이너;소재디자이너;샵마스터,재료·화학·섬유·의복,,,54,디자인;CAD;설계
U02867,2019-02-05,2020-11-30,4,2009,2100.0,1300.0,아동복디자인;유아복디자인;디스플레이;패션디자인;VMD;우븐디자인;섬유디자인,재료·화학·섬유·의복,,,11,섬유;봉제;가방;의류
U06115,2014-11-29,2020-04-03,4,2012,0.0,0.0,기획MD,재료·화학·섬유·의복,,,64,섬유;봉제;가방;의류
U05840,2019-10-14,2020-01-11,4,2015,0.0,0.0,상품기획;패션MD,재료·화학·섬유·의복,,,0,도소매;유통;무역
U03437,2019-12-25,2020-04-08,4,2011,0.0,4100.0,영업MD;영업;MD;유통MD;유통,재료·화학·섬유·의복,,,62,섬유;봉제;가방;의류
U00785,2018-10-30,2020-01-02,2,2013,0.0,0.0,영업관리;영업MD;영업;마케팅;기획;MD,재료·화학·섬유·의복,,,0,섬유;봉제;가방;의류
U07961,2018-12-23,2020-03-21,4,2011,0.0,0.0,MD;디자이너;바이어,재료·화학·섬유·의복,,,14,섬유;봉제;가방;의류
U06217,2019-07-13,2020-09-04,4,2005,0.0,0.0,매장관리;국내영업;백화점영업;유통영업;거래처관리;거래선개발,영업·판매·TM,,,101,섬유;봉제;가방;의류
U07805,2020-01-25,2020-01-25,4,2010,0.0,0.0,섬유패션;유통관리사;영업MD;생산관리;컨버터;브랜드영업;운전,재료·화학·섬유·의복,,,15,섬유;봉제;가방;의류
U05884,2020-05-07,2020-06-08,4,1999,0.0,6250.0,용품디자이너,재료·화학·섬유·의복,,,180,
U04929,2019-05-12,2020-11-01,4,0,0.0,2700.0,물류관리;물류기획;매장관리;매출관리;영업관리;영업기획;거래처관리;백화점영업;쇼핑몰,재료·화학·섬유·의복,,,36,섬유;봉제;가방;의류
U01120,2006-02-11,2020-03-26,4,2004,0.0,0.0,남성여성니트;남성여성티셔츠,재료·화학·섬유·의복,,,164,섬유;봉제;가방;의류
U00349,2020-04-28,2020-05-30,2,2013,0.0,0.0,패션디자인;남성복디자인;여성복디자인,재료·화학·섬유·의복,,,11,디자인;CAD;설계
U02285,2017-04-04,2020-11-14,4,2009,0.0,3900.0,캐쥬얼디자인;여성복디자인;데님디자인,재료·화학·섬유·의복,,,100,기타 서비스
U08353,2020-04-01,2020-09-06,4,2017,3100.0,2700.0,여성복디자인;우븐디자인,재료·화학·섬유·의복,,,32,디자인;CAD;설계
U01531,2020-09-14,2020-09-14,4,2009,1700.0,1700.0,VMD;MD;스타일리스트;코디네이터;여성복디자이너,재료·화학·섬유·의복,,,0,
U04235,2010-10-09,2020-11-30,4,2004,0.0,0.0,MD;상품기획;일본어,재료·화학·섬유·의복,,,103,
U04662,2018-03-13,2020-06-07,4,2008,0.0,0.0,기획MD;상품기획;영업MD;VMD;디스플레이;머천다이저;매장영업관리,재료·화학·섬유·의복,,,0,
U02199,2019-06-21,2020-02-26,4,2014,2100.0,0.0,소재디자이너,재료·화학·섬유·의복,,,4,섬유;봉제;가방;의류
U01297,2013-03-09,2020-05-08,4,2006,0.0,0.0,VM;VMD;STOREINTERIOR;비쥬얼머천다이저,재료·화학·섬유·의복,,,168,디자인;CAD;설계
U02384,2017-07-10,2020-03-23,4,2018,4300.0,3500.0,패션디자이너,재료·화학·섬유·의복,,,60,섬유;봉제;가방;의류
U05798,2019-12-15,2020-10-08,4,2003,4700.0,4300.0,매장영업;대리점;백화점,재료·화학·섬유·의복,,,122,섬유;봉제;가방;의류
U00032,2017-01-30,2020-03-31,4,2009,0.0,3700.0,MD;상품기획;기획MD;기획생산MD;바잉MD,재료·화학·섬유·의복,,,56,섬유;봉제;가방;의류
U03773,2020-06-01,2020-06-03,4,2002,0.0,0.0,영업,재료·화학·섬유·의복,,,126,섬유;봉제;가방;의류
U08183,2020-02-02,2020-04-22,4,1996,4100.0,4300.0,여성복디자이너,재료·화학·섬유·의복,,,172,섬유;봉제;가방;의류
U03765,2019-08-27,2020-02-18,4,2008,1500.0,0.0,경영지원;경영기획;경영관리;경영분석;사무;사무행정;일반사무;노무;총무;경리;사무보조;회계;구매관리;생산관리;비서;임원비서;수행비서;기업분석;기획;경영,경영·기획·회계·사무,,,0,
U06862,2020-10-10,2020-12-04,4,2014,0.0,0.0,섬유;패션디자인,재료·화학·섬유·의복,,,13,디자인;CAD;설계
U06458,2020-04-03,2020-04-09,4,2011,3100.0,2500.0,여성복디자이너,재료·화학·섬유·의복,,,40,섬유;봉제;가방;의류
U00825,2020-02-22,2020-02-22,4,1995,0.0,10000.0,상품기획디렉팅,재료·화학·섬유·의복,,,252,섬유;봉제;가방;의류
U05253,2020-03-09,2020-05-07,4,1992,6750.0,6250.0,매장영업관리및사업부관리,재료·화학·섬유·의복,,,180,섬유;봉제;가방;의류
U00296,2015-09-18,2020-10-11,4,2004,0.0,0.0,매장영업관리,재료·화학·섬유·의복,,,91,섬유;봉제;가방;의류
U03045,2020-04-06,2020-05-04,4,2011,0.0,0.0,의류디자이너,재료·화학·섬유·의복,,,50,섬유;봉제;가방;의류
U07029,2020-04-20,2020-07-28,4,2013,0.0,3500.0,디자이너;MD;마케팅,재료·화학·섬유·의복,,,30,섬유;봉제;가방;의류
U02873,2019-12-09,2020-01-11,3,1997,4300.0,4300.0,생산관리;관리;해외생산,재료·화학·섬유·의복,,,180,호텔;숙박;관광;여행;외식
U07629,2020-08-31,2020-08-31,4,2011,3100.0,3500.0,매장영업관리;머천다이져;마케팅,재료·화학·섬유·의복,,,91,전기;가스;수도;에너지
U06492,2020-08-18,2020-11-26,4,0,2500.0,2500.0,MD;영업;기획;중국어;영어,디자인,,,30,자동차;운송장비;조선;항공
U07897,2016-05-15,2020-04-29,4,2009,0.0,0.0,디자이너,재료·화학·섬유·의복,,,48,섬유;봉제;가방;의류
U08198,2006-12-31,2020-09-12,4,2006,0.0,0.0,디자이너;패션디자이너;경력,재료·화학·섬유·의복,,,151,섬유;봉제;가방;의류
U04777,2020-06-29,2020-07-14,4,2010,2100.0,3300.0,관리;구매관리;구매자재;유통,경영·기획·회계·사무,,,120,기타 제조
U02635,2020-03-17,2020-03-22,4,2010,2300.0,2300.0,영업관리;매장관리;매출관리;영업기획;국내영업;백화점영업;면세점영업;매장관리;거래선개발;영업기획;식품영업;유통영업,영업·판매·TM,,,0,
U02755,2019-01-10,2020-03-02,4,2009,2100.0,1900.0,디자이너;상품기획;마케팅,재료·화학·섬유·의복,,,24,쇼핑몰;전자상거래;경매
