resume_seq,hischool_type_seq,hischool_special_type,hischool_nation,hischool_gender,hischool_location_seq,univ_type_seq1,univ_type_seq2,univ_transfer,univ_location,univ_major,univ_sub_major,univ_major_type,univ_score
U02727,21,일반고,공립,남여공학,0,5,5,0,4,국제관계학과,,5,50.0
U04441,21,일반고,공립,남여공학,3,5,10,0,3,,,0,90.0
U05103,21,일반고,사립,남여공학,17,5,5,0,5,행정학,,5,70.0
U06134,21,일반고,사립,남여공학,5,3,5,0,4,,,4,60.0
U04473,21,일반고,공립,남자학교,18,5,5,0,3,,,3,20.0
U05828,21,자율고,사립,남자학교,3,5,5,0,17,스포츠경영학,,3,80.0
U03163,0,기타,기타,기타,0,5,5,0,3,,,19,80.0
U06441,0,기타,기타,기타,0,5,5,0,3,,,9,90.0
U00350,21,일반고,사립,여자학교,13,5,5,0,3,,,4,80.0
U03800,21,일반고,사립,여자학교,3,5,5,0,3,,,9,80.0
U03625,0,기타,기타,기타,11,5,5,0,5,,,0,80.0
U02769,21,일반고,공립,남여공학,3,5,5,0,5,,,3,70.0
U07122,21,일반고,사립,남자학교,3,5,5,0,4,행정과,,5,90.0
U02652,21,일반고,사립,남자학교,15,5,5,0,15,,,3,80.0
U04028,0,기타,기타,기타,0,5,5,0,5,,,9,80.0
U05093,21,일반고,사립,여자학교,14,5,5,0,6,,,4,70.0
U02837,21,자율고,사립,남여공학,14,5,5,0,3,,,4,80.0
U00967,20,특목고,사립,남여공학,3,5,5,0,3,,,19,90.0
U03606,21,일반고,사립,남여공학,10,5,5,0,3,,,4,80.0
U07926,19,특목고,공립,남여공학,17,5,5,0,3,,,9,80.0
U04836,21,일반고,사립,남자학교,3,5,5,0,5,디지털경제,,3,80.0
U06877,21,일반고,사립,남여공학,5,5,5,0,10,,,20,70.0
U01172,21,일반고,사립,남자학교,3,5,5,0,4,미디어국문학,,5,80.0
U01368,16,특성화고,사립,여자학교,0,5,5,0,10,,,9,80.0
U02360,21,일반고,사립,여자학교,3,5,5,0,5,,,8,80.0
U05586,21,일반고,공립,남여공학,3,3,5,0,9,,,10,70.0
U01399,0,기타,기타,기타,0,4,5,0,13,,,18,3.1
U00617,21,일반고,사립,남자학교,10,5,5,0,10,원예,,23,70.0
U00790,21,일반고,사립,남여공학,5,0,0,0,0,,,9,90.0
U00798,21,일반고,사립,남자학교,9,5,5,0,7,,,9,70.0
U00119,21,일반고,사립,남여공학,5,4,5,0,13,,,4,90.0
U03337,21,일반고,사립,여자학교,6,3,6,0,3,,,19,70.0
U07305,21,일반고,공립,여자학교,5,0,0,0,0,의상디자인학과수료,,9,20.0
U00320,21,일반고,사립,여자학교,11,5,5,0,11,,,8,70.0
U06250,21,일반고,사립,남자학교,0,5,5,0,7,,,9,70.0
U02507,21,일반고,사립,여자학교,5,5,5,0,5,패션제품디자인,,9,70.0
U07653,0,기타,기타,기타,0,3,5,0,4,,,0,70.0
U05456,21,일반고,공립,남여공학,5,3,5,0,18,,,19,70.0
U02541,21,자율고,공립,남여공학,13,5,5,0,3,,,19,80.0
U05617,21,일반고,사립,여자학교,14,3,5,0,14,,,4,80.0
U00921,0,기타,기타,기타,0,5,5,0,3,,,9,80.0
U05258,21,일반고,공립,여자학교,14,3,5,0,14,,,4,80.0
U01532,21,자율고,공립,여자학교,18,3,5,0,7,,,19,80.0
U02089,2,특성화고,공립,남여공학,7,5,5,0,9,,,9,80.0
U03218,0,기타,기타,기타,18,0,0,0,0,,,9,70.0
U05538,0,기타,기타,기타,5,3,5,0,4,,,9,70.0
U01482,21,일반고,공립,여자학교,12,5,5,0,12,,,20,80.0
U00834,21,일반고,공립,여자학교,12,5,5,0,3,,,9,70.0
U05328,21,일반고,공립,남자학교,5,5,5,0,15,,,9,80.0
U04467,21,일반고,사립,남자학교,3,5,5,0,10,호텔경영,,5,80.0
U03150,21,자율고,공립,남자학교,18,5,5,0,5,,,19,70.0
U00395,0,기타,기타,기타,15,5,5,0,15,외국어문학부,,8,90.0
U00231,21,일반고,사립,여자학교,3,5,5,0,3,,,0,70.0
U02281,21,일반고,공립,여자학교,18,5,5,0,3,공예디자인섬유목칠,,9,80.0
U03394,21,일반고,공립,남여공학,5,5,5,0,17,,,9,70.0
U00530,21,자율고,공립,여자학교,5,5,5,0,17,,,3,70.0
U06133,21,일반고,공립,남여공학,5,5,5,0,3,국제학부일본학전공,,5,80.0
U08027,0,기타,기타,기타,0,5,5,0,9,,,19,70.0
U03255,21,일반고,공립,남여공학,11,5,5,0,5,,,0,70.0
U08048,21,일반고,사립,여자학교,3,5,5,0,5,공예과섬유디자인전공,,9,80.0
U08472,21,일반고,사립,여자학교,7,5,5,0,7,,,18,80.0
U00561,21,일반고,사립,남자학교,17,5,5,0,10,이과대학의류학과,,9,80.0
U04650,21,일반고,사립,남자학교,3,0,0,0,0,국제무역학과,,3,70.0
U04411,21,일반고,공립,남자학교,3,5,5,0,5,통계정보학과,,4,70.0
U07952,21,일반고,공립,여자학교,17,5,5,0,10,시각디자인패키지광고편집,섬유코디네이션,9,80.0
U04759,0,기타,기타,기타,3,0,0,0,0,,,9,90.0
U07895,21,일반고,공립,여자학교,3,5,5,0,3,,,19,80.0
U00612,21,일반고,공립,남자학교,9,5,5,0,3,,,9,70.0
U01874,21,일반고,공립,여자학교,6,5,5,0,3,의류직물학,사학,19,90.0
U02276,21,일반고,공립,여자학교,13,0,0,0,0,,,19,90.0
U04632,0,기타,기타,기타,3,5,5,0,3,,,9,90.0
U08389,21,일반고,사립,남여공학,5,5,5,0,9,,,3,80.0
U01241,0,기타,기타,기타,0,5,5,0,12,,글로벌스포츠웨어학과,9,90.0
U03644,0,기타,기타,기타,0,5,5,0,18,멀티미디어공학,,7,90.0
U03511,16,특성화고,사립,여자학교,11,3,5,0,11,,,19,70.0
U04253,8,특성화고,공립,남여공학,3,5,10,0,5,,,5,70.0
U08178,21,자율고,공립,남여공학,9,3,5,0,9,,,19,80.0
U06668,0,기타,기타,기타,11,5,5,0,5,,,9,80.0
U01176,0,기타,기타,기타,0,0,0,0,0,패션디자인학사,,9,90.0
U07526,0,기타,기타,기타,0,5,5,0,18,관광경영학과,,3,60.0
U01710,16,특성화고,사립,여자학교,14,5,5,0,10,,,9,70.0
U01211,0,기타,기타,기타,0,3,5,0,14,,,4,80.0
U00535,21,일반고,공립,남여공학,3,5,5,0,5,,,5,80.0
U02516,0,기타,기타,기타,0,3,6,0,3,가정학과의상학과,,19,0.0
U00472,21,자율고,사립,남자학교,3,5,5,0,5,항공운항학과,,20,80.0
U00870,21,일반고,공립,남여공학,3,5,5,0,17,패션전공vmd전공,,9,80.0
U03765,21,일반고,사립,여자학교,16,3,5,0,16,,,3,90.0
U01016,21,일반고,사립,여자학교,6,5,5,0,11,,,9,80.0
U01491,21,자율고,사립,남자학교,11,5,5,0,3,,,9,70.0
U04065,21,일반고,사립,여자학교,9,0,0,0,0,한의학,,22,70.0
U05346,0,기타,기타,기타,5,5,5,0,3,,,9,80.0
U00480,21,일반고,공립,여자학교,15,3,5,0,10,산업미술학과공예,,9,80.0
U06624,21,일반고,공립,남자학교,8,3,5,0,18,,,9,70.0
U04290,21,일반고,공립,남여공학,5,5,10,0,5,,,2,80.0
U05105,0,기타,기타,기타,3,3,5,0,6,토목공학,,15,0.0
U08137,8,특목고,공립,남자학교,7,3,5,0,9,,,9,70.0
U05907,21,일반고,공립,여자학교,11,0,0,0,0,,,9,80.0
U03401,21,일반고,사립,남자학교,3,5,5,0,3,,,10,70.0
U04414,21,자율고,사립,남자학교,11,5,5,0,11,,,3,80.0
U03384,0,기타,기타,기타,5,0,0,0,0,,,9,90.0
U06424,0,기타,기타,기타,0,5,5,0,14,컴퓨터,,5,80.0
U04063,0,기타,기타,기타,5,5,8,0,17,인터넷컴퓨터학과,,7,80.0
U06750,21,일반고,공립,남자학교,3,5,5,0,5,,,8,80.0
U06563,21,일반고,공립,남자학교,3,0,0,0,0,Mediastudies,북경어,5,60.0
U01944,21,일반고,공립,남여공학,5,5,5,0,17,,,7,50.0
U07877,21,일반고,공립,남여공학,3,0,0,0,0,,,9,90.0
U03713,21,자율고,사립,여자학교,3,5,5,0,3,,,0,70.0
U06867,21,일반고,공립,남여공학,5,5,5,0,3,미술대학금속섬유공예과,교직,9,80.0
U04840,21,일반고,사립,여자학교,9,5,5,0,7,정치외교학,,0,90.0
U05051,21,일반고,사립,여자학교,14,3,5,0,14,,,0,80.0
U05364,21,일반고,사립,남자학교,15,0,0,0,0,,,8,80.0
U08123,21,일반고,공립,남여공학,5,5,5,0,5,,,9,70.0
U05869,21,일반고,공립,여자학교,5,5,5,0,3,,애니메이션,9,80.0
U07048,21,일반고,공립,남여공학,11,5,5,0,11,전시및기획,,9,90.0
U04102,21,일반고,공립,여자학교,3,5,5,0,18,,,9,80.0
U01537,21,자율고,사립,남자학교,3,5,10,0,5,정보처리,,3,80.0
U05080,21,일반고,공립,남자학교,3,5,5,0,3,,,9,70.0
U06328,21,일반고,공립,여자학교,13,5,5,0,17,,,9,90.0
U02903,21,일반고,공립,남여공학,3,5,5,0,3,,,5,80.0
U01354,21,일반고,공립,남자학교,13,5,5,0,17,,,9,80.0
U01020,8,특성화고,사립,남여공학,3,5,5,0,5,금형설계,실내건축,11,70.0
U07038,21,일반고,사립,여자학교,3,5,7,0,3,디자인기획,,9,80.0
U04096,21,일반고,사립,여자학교,3,0,0,0,0,,,8,90.0
U06485,0,기타,기타,기타,0,5,5,0,11,의상섬유학부,,4,80.0
U05299,21,일반고,사립,여자학교,15,5,5,0,15,,,4,4.5
U05353,21,일반고,사립,남여공학,3,5,5,0,3,정치외교학과,,18,70.0
U07092,21,일반고,공립,여자학교,7,5,5,0,7,,,9,70.0
U02323,21,자율고,공립,남자학교,8,5,5,0,8,,,3,80.0
U02132,21,자율고,공립,남여공학,0,3,5,0,10,응용생물학과,,23,70.0
U00093,21,일반고,공립,여자학교,5,5,5,0,5,,,9,70.0
U02296,21,일반고,사립,남여공학,6,5,5,0,4,의용전자공학과,,10,80.0
U03584,21,일반고,사립,남여공학,5,5,5,0,3,,,4,70.0
U07485,21,일반고,사립,남여공학,3,5,5,0,5,,,3,70.0
U03345,21,일반고,사립,여자학교,0,5,5,0,3,인터넷정보공학전공,,10,0.0
U04975,21,일반고,사립,남여공학,5,5,5,0,5,,,3,80.0
U03281,16,특성화고,공립,남여공학,3,0,0,0,0,매체공학,,10,80.0
U00899,21,자율고,공립,남여공학,17,5,5,0,10,,,9,90.0
U02032,21,일반고,사립,남여공학,3,5,5,0,5,의학과,,22,60.0
U06169,21,일반고,사립,남여공학,5,5,5,0,3,,,9,90.0
U02644,21,일반고,사립,여자학교,11,5,5,0,11,,,9,80.0
U03390,0,기타,기타,기타,0,0,0,0,0,,니트디자인,9,90.0
U08466,21,일반고,공립,여자학교,13,5,5,0,3,,,9,80.0
U03448,21,일반고,공립,남여공학,11,5,5,0,11,,,4,80.0
U00892,21,일반고,사립,남여공학,11,5,5,0,11,,,9,80.0
U06930,21,일반고,사립,여자학교,13,5,5,0,3,,,10,80.0
U06274,21,일반고,공립,여자학교,13,5,5,0,3,,,8,70.0
U06901,21,일반고,사립,남자학교,11,5,5,0,11,,,0,70.0
U00692,21,일반고,공립,남여공학,5,5,5,0,3,,,9,90.0
U03777,0,기타,기타,기타,0,3,5,0,6,,,4,70.0
U04363,21,일반고,공립,남자학교,8,5,5,0,8,,,3,0.8666666666666667
U02217,21,일반고,사립,여자학교,7,5,5,0,7,,,9,80.0
U02479,21,일반고,사립,여자학교,3,5,5,0,5,장신구금속디자인과,,9,80.0
U05408,21,일반고,공립,여자학교,4,5,5,0,3,회화과서양화전공,생활과학대학의류학과복수전공,9,80.0
U02268,21,일반고,사립,여자학교,11,0,0,0,0,,,9,90.0
U02842,21,일반고,사립,여자학교,16,0,0,0,0,,,9,80.0
U02109,0,기타,기타,기타,0,0,0,0,0,,,9,80.0
U07773,21,일반고,사립,남여공학,3,5,5,0,17,,,9,0.0
U00153,0,기타,기타,기타,0,5,5,0,4,,,3,90.0
U00708,21,일반고,사립,남여공학,3,0,0,0,0,장식미술과,,9,70.0
U00063,21,일반고,사립,남여공학,5,5,5,0,3,,,9,80.0
U06175,21,일반고,사립,여자학교,3,5,5,0,5,,,0,70.0
U04199,8,특성화고,사립,남여공학,3,0,0,0,0,방학특강패션MD마케팅,,3,0.0
U00633,21,일반고,사립,남자학교,15,3,5,0,15,,,23,80.0
U08408,0,기타,기타,기타,0,0,0,0,0,,,9,75.0
U07951,21,일반고,사립,남여공학,5,5,5,0,5,,,2,4.0
U02595,21,일반고,사립,남자학교,0,5,5,0,10,,,0,80.0
U03258,21,일반고,공립,여자학교,16,5,5,0,3,,,9,80.0
U01604,0,기타,기타,기타,0,5,5,0,3,,,0,80.0
U05098,22,일반고,사립,남여공학,5,5,5,0,10,,,5,90.0
U03245,21,일반고,사립,여자학교,4,5,5,0,5,,,9,90.0
U03829,0,기타,기타,기타,0,3,5,0,6,,,4,70.0
U05607,21,일반고,공립,남여공학,5,5,5,0,13,생활과학부의류디자인학과,,20,80.0
U06838,21,일반고,사립,남자학교,3,5,5,0,3,,,3,70.0
U02215,21,일반고,사립,여자학교,7,3,5,0,7,,,9,70.0
U00096,21,일반고,공립,여자학교,18,3,5,0,10,,,0,80.0
U07532,21,자율고,사립,여자학교,3,5,5,0,5,,,19,80.0
U03413,21,일반고,사립,남자학교,3,5,5,0,10,,,8,80.0
U03298,21,일반고,사립,남여공학,5,5,5,0,3,,국제학과,0,80.0
U00373,21,일반고,사립,남여공학,5,5,5,0,3,,,9,70.0
U07752,0,기타,기타,기타,0,5,5,0,3,,,9,80.0
U08274,21,일반고,공립,남자학교,3,3,5,0,11,,재무회계시스템,0,80.0
U01219,0,기타,기타,기타,11,5,5,0,3,,,3,70.0
U02770,21,일반고,공립,남여공학,5,5,5,0,3,,,8,80.0
U01674,21,일반고,공립,남여공학,3,5,5,0,3,응용화학,,4,20.0
U06472,21,일반고,사립,여자학교,11,3,5,0,11,,,0,90.0
U02395,0,기타,기타,기타,8,5,5,0,3,,,3,90.0
U07349,0,기타,기타,기타,0,5,7,0,3,,,3,80.0
U00713,0,기타,기타,기타,0,4,5,0,13,,,4,70.0
U07741,21,일반고,공립,여자학교,13,5,10,0,5,,,9,0.0
U02004,21,일반고,사립,여자학교,3,5,5,0,5,관광학부외식경영학과,,5,80.0
U01620,21,일반고,공립,남여공학,11,3,5,0,11,,,19,20.0
U06354,21,자율고,사립,여자학교,3,5,5,0,3,,텍스타일디자인,9,70.0
U01742,21,일반고,사립,여자학교,13,0,0,0,0,,,19,90.0
U05901,21,일반고,공립,남자학교,0,3,5,0,11,,,4,70.0
U03981,21,일반고,사립,남여공학,0,5,5,0,7,,,4,80.0
U05161,0,기타,기타,기타,0,0,0,0,0,,,9,90.0
U01303,21,일반고,사립,여자학교,7,5,5,0,7,,,10,70.0
U04795,21,일반고,사립,남여공학,17,5,5,0,3,중어중국학과,,8,80.0
U08154,21,일반고,공립,여자학교,17,5,5,0,5,,,9,70.0
U01777,21,일반고,사립,여자학교,3,5,5,0,3,,,9,0.0
U05317,21,일반고,사립,남자학교,11,5,5,0,11,,,5,80.0
U03405,21,일반고,사립,여자학교,3,5,5,0,3,,,4,70.0
U05821,0,기타,기타,기타,0,5,5,0,3,,,7,0.0
U03124,21,일반고,공립,남여공학,17,5,5,0,17,,,8,80.0
U03201,21,일반고,공립,여자학교,7,3,5,0,7,,,19,80.0
U07073,21,일반고,공립,남여공학,3,5,5,0,3,,,3,80.0
U02604,21,일반고,사립,여자학교,3,5,5,0,5,섬유미술학,,9,80.0
U03086,0,기타,기타,기타,0,5,8,0,17,멀티미디어학과,,7,80.0
U01496,21,일반고,사립,남여공학,15,3,5,0,15,,,4,80.0
U02291,21,일반고,사립,남자학교,14,3,5,0,14,,,9,80.0
U03818,21,일반고,공립,남여공학,10,5,5,0,3,,,19,80.0
U06792,21,일반고,공립,여자학교,6,0,0,0,0,,,4,80.0
U04568,21,일반고,사립,여자학교,11,5,5,0,15,,,19,80.0
U02971,0,기타,기타,기타,0,5,5,0,5,,,19,70.0
U04195,21,일반고,공립,남여공학,5,5,5,0,3,,,9,80.0
U06950,21,일반고,사립,여자학교,3,5,5,0,3,,,4,70.0
U05008,21,일반고,사립,남여공학,0,5,5,0,8,,,9,80.0
U01917,21,일반고,사립,남여공학,3,5,5,0,3,,,8,60.0
U07712,21,일반고,공립,여자학교,6,3,5,0,6,,,4,70.0
U03602,21,일반고,공립,남자학교,13,5,5,0,5,,,10,60.0
U06672,21,일반고,사립,여자학교,4,3,5,0,4,,,8,80.0
U04914,0,기타,기타,기타,0,0,0,0,0,ApparelDesignandMerchandising,,9,70.0
U06302,21,일반고,사립,여자학교,3,4,5,0,3,,,4,80.0
U07562,21,일반고,공립,남여공학,5,5,5,0,18,디자인학부의상디자인학과,,9,80.0
U02494,21,일반고,공립,여자학교,5,5,5,0,3,미디어디자인학부실내디자인전공,,9,70.0
U06104,21,일반고,공립,남여공학,3,3,6,0,3,,,19,0.0
U03243,21,일반고,공립,남자학교,3,5,5,0,5,,,3,60.0
U07447,0,기타,기타,기타,0,5,5,0,9,,,9,80.0
U03998,21,일반고,사립,남자학교,5,5,5,0,3,,,0,70.0
U00735,21,일반고,공립,남여공학,5,5,5,0,3,디자인학부산업디자인학과,,9,70.0
U02461,21,일반고,사립,남자학교,8,5,5,0,8,,,5,70.0
U00075,0,기타,기타,기타,0,5,5,0,10,,,9,90.0
U04683,21,일반고,사립,여자학교,10,5,5,0,10,,,20,80.0
U04230,21,일반고,사립,남자학교,3,5,5,0,17,골프지도학과,,9,80.0
U01204,21,일반고,사립,남자학교,3,5,5,0,5,정책학,,5,80.0
U04412,21,일반고,공립,여자학교,3,5,5,0,3,,,9,70.0
U08406,0,기타,기타,기타,0,5,8,0,17,건축환경설비학과,,14,80.0
U02839,21,자율고,사립,남여공학,3,5,5,0,12,,,19,90.0
U01660,0,기타,기타,기타,0,5,5,0,3,,,9,80.0
U00339,21,일반고,공립,여자학교,13,5,5,0,3,중어중문학과,정치외교학과,8,80.0
U03328,21,일반고,사립,남여공학,3,5,5,0,3,디지털공예과,,9,80.0
U01603,21,일반고,사립,남자학교,3,5,5,0,17,,,3,80.0
U02182,0,기타,기타,기타,0,5,5,0,5,,,9,0.0
U01892,21,일반고,사립,여자학교,3,5,5,0,3,글로벌경영,,3,70.0
U08040,21,일반고,사립,여자학교,15,5,5,0,17,,,9,90.0
U03737,0,기타,기타,기타,0,0,0,0,0,,,9,80.0
U07949,21,일반고,사립,남여공학,6,5,5,0,3,,,9,90.0
U02504,0,기타,기타,기타,0,0,0,0,0,FashionManagement,,3,2.2
U00544,0,기타,기타,기타,0,0,0,0,0,,,3,70.0
U06178,0,기타,기타,기타,0,5,5,0,5,,,13,70.0
U05296,21,일반고,사립,남자학교,5,5,5,0,5,,관광개발학과,3,80.0
U06408,21,일반고,공립,여자학교,3,5,5,0,3,,,9,70.0
U05723,21,일반고,사립,남자학교,3,5,5,0,3,,,3,20.0
U04801,21,일반고,공립,여자학교,13,5,5,0,5,,,19,80.0
U04566,21,일반고,공립,남여공학,5,5,5,0,5,제품환경디자인전공,,9,70.0
U06546,21,일반고,공립,남자학교,10,5,5,0,10,,,18,80.0
U07259,0,기타,기타,기타,5,5,7,0,3,디지털패션전공,,9,80.0
U03944,21,일반고,공립,남여공학,12,5,5,0,11,,,4,90.0
U02849,21,일반고,공립,남여공학,5,5,5,0,5,,생명과학과,9,80.0
U07103,21,일반고,공립,남여공학,5,5,5,0,18,,,9,60.0
U04413,21,일반고,사립,여자학교,11,5,5,0,11,,,19,80.0
U00298,0,기타,기타,기타,0,5,5,0,11,,,8,90.0
U07131,16,특성화고,사립,여자학교,5,0,0,0,0,식물생명자원전공,,23,90.0
U01976,0,기타,기타,기타,3,5,5,0,3,,,9,80.0
U04887,21,일반고,공립,여자학교,15,5,5,0,15,,,3,80.0
U05852,21,일반고,사립,남자학교,3,5,5,0,13,,,17,70.0
U03311,21,일반고,사립,남여공학,14,3,5,0,14,,,4,80.0
U07129,21,일반고,사립,여자학교,6,5,5,0,6,,,4,90.0
U07631,21,일반고,사립,남여공학,5,5,5,0,15,,,5,80.0
U04813,21,일반고,사립,남자학교,11,5,5,0,12,스페인중남미,스포츠웨어,8,80.0
U07731,21,일반고,공립,남자학교,5,5,10,0,5,호텔경영과,,20,70.0
U02020,21,일반고,사립,남여공학,5,5,10,0,5,,,9,70.0
U06094,0,기타,기타,기타,0,5,5,0,11,,,19,80.0
U08336,21,일반고,공립,남자학교,13,5,5,0,17,,,9,70.0
U02537,21,일반고,사립,남자학교,5,5,5,0,4,,,4,70.0
U06626,0,기타,기타,기타,0,5,5,0,17,,,8,60.0
U07314,21,일반고,공립,남여공학,3,0,0,0,0,,,9,80.0
U06479,21,일반고,공립,여자학교,4,5,5,0,4,,,4,80.0
U05600,21,일반고,사립,여자학교,11,5,5,0,3,,,0,90.0
U00537,21,일반고,사립,남여공학,3,5,5,0,5,,,5,80.0
U04730,21,일반고,기타,남여공학,15,5,5,0,3,,,9,80.0
U03235,21,일반고,사립,남여공학,6,3,5,0,9,,,0,90.0
U00756,8,특성화고,공립,남여공학,18,3,5,0,7,,,20,70.0
U03234,21,일반고,공립,여자학교,17,3,5,0,10,,,2,80.0
U01721,21,일반고,사립,남여공학,11,5,5,0,11,,,18,70.0
U01661,21,일반고,사립,남자학교,11,5,5,0,11,,,3,70.0
U04197,21,자율고,사립,남여공학,14,5,5,0,3,,,4,80.0
U03867,21,일반고,사립,여자학교,15,3,5,0,15,,,4,80.0
U02506,18,특성화고,공립,남여공학,13,5,5,0,3,,,0,80.0
U06567,21,일반고,공립,여자학교,3,5,5,0,3,,,9,70.0
U06182,21,일반고,공립,남여공학,3,5,5,0,3,,,16,70.0
U05649,21,일반고,사립,남자학교,3,5,5,0,15,,,3,0.0
U03140,21,일반고,공립,남여공학,18,5,5,0,18,,,18,70.0
U00194,21,일반고,사립,남여공학,5,5,5,0,3,소프트웨어,,7,70.0
U03264,21,일반고,사립,여자학교,5,5,5,0,3,,,19,80.0
U01796,21,일반고,공립,남자학교,13,5,5,0,5,프랑스어학,,8,60.0
U05708,0,기타,기타,기타,0,0,0,0,0,,,13,80.0
U05283,21,일반고,공립,여자학교,17,5,5,0,10,,,9,80.0
U00887,0,기타,기타,기타,8,5,5,0,8,,,9,90.0
U02591,21,일반고,사립,여자학교,0,3,5,0,14,,,4,80.0
U00147,21,일반고,사립,여자학교,3,5,5,0,3,,,4,80.0
U06731,21,일반고,사립,남여공학,3,5,5,0,5,중국지역학,,5,70.0
U00340,21,일반고,공립,남여공학,5,5,10,0,5,,,9,4.5
U05625,21,일반고,사립,여자학교,7,5,5,0,7,,,9,20.0
U01200,21,일반고,사립,여자학교,3,5,5,0,3,,중국언어문화학과,4,80.0
U01931,21,일반고,사립,여자학교,3,5,5,0,3,노어노문,,8,90.0
U00302,21,일반고,공립,여자학교,6,3,5,0,6,,,4,80.0
U02738,0,기타,기타,기타,11,5,5,0,3,,무역과,8,80.0
U05089,21,일반고,사립,남여공학,8,5,5,0,8,,,9,80.0
U05589,21,일반고,사립,남자학교,10,5,5,0,17,,,9,80.0
U00348,21,일반고,사립,여자학교,3,0,0,0,0,,,5,80.0
U00865,0,기타,기타,기타,0,5,5,0,5,,,3,80.0
U02216,21,일반고,공립,남여공학,3,0,0,0,0,,,8,80.0
U07654,0,기타,기타,기타,5,5,5,0,17,,,9,80.0
U00647,21,일반고,사립,남자학교,3,5,5,0,17,중어중국학,,8,70.0
U06893,21,일반고,사립,여자학교,13,5,5,0,3,,,4,70.0
U03033,16,특성화고,사립,여자학교,0,5,5,0,10,,,4,70.0
U07680,21,일반고,사립,남자학교,11,5,5,0,11,,,4,70.0
U07779,19,특목고,사립,남여공학,11,5,5,0,5,,,0,90.0
U07700,21,일반고,공립,여자학교,17,5,5,0,3,,,7,80.0
U01062,0,기타,기타,기타,0,5,5,0,3,,,9,70.0
U07333,8,특성화고,공립,남여공학,11,5,5,0,11,,,14,70.0
U06278,20,특목고,공립,남여공학,9,5,5,0,3,,,19,80.0
U05231,21,일반고,공립,남여공학,5,5,5,0,3,,,9,80.0
U07219,0,기타,기타,기타,0,5,5,0,18,,,9,20.0
U00732,21,일반고,공립,남여공학,8,5,5,0,8,,,5,80.0
U06931,21,일반고,사립,남자학교,3,5,5,0,3,,,9,60.0
U07090,21,일반고,사립,여자학교,3,5,5,0,17,환경조형,,9,70.0
U03408,21,일반고,사립,여자학교,5,5,5,0,5,,,18,80.0
U08234,21,일반고,공립,남여공학,3,5,5,0,3,,,3,70.0
U02249,19,특목고,사립,남여공학,5,5,5,0,3,,,9,80.0
U00344,21,일반고,공립,여자학교,5,5,5,0,3,,,0,70.0
U04703,21,일반고,공립,남여공학,5,5,5,0,3,,,9,80.0
U07146,21,일반고,사립,여자학교,3,5,5,0,3,,,4,60.0
U07052,21,일반고,공립,남자학교,13,5,8,0,17,건축소방학과,,14,80.0
U03120,21,일반고,공립,남여공학,5,5,10,0,5,,,9,90.0
U05535,21,일반고,사립,남여공학,8,5,7,0,3,,,5,20.0
U05378,21,일반고,사립,남자학교,3,5,5,0,3,컴퓨터소프트웨어학과,,10,70.0
U07454,21,일반고,공립,남자학교,3,5,5,0,5,산업경제학,,3,70.0
U02923,21,일반고,공립,남여공학,5,5,5,0,17,,,9,80.0
U06584,21,일반고,공립,남여공학,18,3,5,0,7,,,9,80.0
U03430,21,일반고,공립,남여공학,3,5,5,0,3,,,9,90.0
